,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
19,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",0.9819388797439423,"[0.9883818128052992, 0.9789972562420224, 0.9822020558897361, 0.9864306674221447, 0.9883818128052992, 0.9783785886134987, 0.9797166001914, 0.978895301642107, 0.9789972562420224, 0.9783785886134987, 0.9794082266313437, 0.9821716654423733, 0.9822020558897361, 0.9797166001914, 0.9794082266313437, 0.9848066225594964, 0.9864306674221447, 0.978895301642107, 0.9821716654423733, 0.9848066225594964]",spacy,1011.8245701789856,0,lessconcon
20,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,0.9806016008945185,"[0.9787375587112233, 0.9921919464443232, 0.9778943509962128, 0.9821754194934261, 0.9787375587112233, 0.9801725857384863, 0.9819105582436952, 0.9772402498959583, 0.9921919464443232, 0.9801725857384863, 0.9760033217429219, 0.9810841968996548, 0.9778943509962128, 0.9819105582436952, 0.9760033217429219, 0.9786058207792845, 0.9821754194934261, 0.9772402498959583, 0.9810841968996548, 0.9786058207792845]",spacy,651.6013112068176,0,lessconcon
21,"bluto blutarsky , we miss you .",0.8935888191081464,"[0.8796298134280436, 0.8384414044808222, 0.9219778766102135, 0.8132365238085424, 0.8796298134280436, 0.9433675271964306, 0.8658879112889803, 0.9513283187389511, 0.8384414044808222, 0.9433675271964306, 0.8775173542276281, 0.9588749492362965, 0.9219778766102135, 0.8658879112889803, 0.8775173542276281, 0.8856265120655549, 0.8132365238085424, 0.9513283187389511, 0.9588749492362965, 0.8856265120655549]",spacy,220.8779706954956,0,lessconcon
22,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,0.9825294606780604,"[0.9848297142629374, 0.9818610916538733, 0.9895900027669429, 0.9799403237610942, 0.9848297142629374, 0.9805700666496121, 0.9859479009445645, 0.9810088452004763, 0.9818610916538733, 0.9805700666496121, 0.9852496732627329, 0.9766997139535776, 0.9895900027669429, 0.9859479009445645, 0.9852496732627329, 0.9795972743247916, 0.9799403237610942, 0.9810088452004763, 0.9766997139535776, 0.9795972743247916]",spacy,981.6226809024811,0,lessconcon
23,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",0.9864566098355771,"[0.9867522632395743, 0.9886568639515046, 0.9875551995231923, 0.9849946362259419, 0.9867522632395743, 0.9882644066319352, 0.9842896449951423, 0.987540013618236, 0.9886568639515046, 0.9882644066319352, 0.9868061710733377, 0.9855277409423702, 0.9875551995231923, 0.9842896449951423, 0.9868061710733377, 0.9841791581545358, 0.9849946362259419, 0.987540013618236, 0.9855277409423702, 0.9841791581545358]",spacy,798.0614168643951,0,lessconcon
24,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",0.9825202934259767,"[0.9783840859851898, 0.9856044412548265, 0.9748232459640185, 0.9854033568667041, 0.9783840859851898, 0.9834910362249192, 0.9815426621512212, 0.9833507683101829, 0.9856044412548265, 0.9834910362249192, 0.9823102036680301, 0.9884461393513678, 0.9748232459640185, 0.9815426621512212, 0.9823102036680301, 0.9818469944833088, 0.9854033568667041, 0.9833507683101829, 0.9884461393513678, 0.9818469944833088]",spacy,634.951308965683,0,lessconcon
25,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .",0.982859416916687,"[0.9829679365445823, 0.9845162977135773, 0.9814134584478819, 0.9879840920448907, 0.9829679365445823, 0.9858525309044184, 0.9732513673294549, 0.9860966192023195, 0.9845162977135773, 0.9858525309044184, 0.9837301231181967, 0.9843335932375086, 0.9814134584478819, 0.9732513673294549, 0.9837301231181967, 0.9784481506240381, 0.9879840920448907, 0.9860966192023195, 0.9843335932375086, 0.9784481506240381]",spacy,716.7867040634155,0,lessconcon
26,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,0.9604090847555373,"[0.9544481506206561, 0.947057866951643, 0.9577008522698003, 0.9678041142258826, 0.9544481506206561, 0.9464279182196298, 0.9763652600510594, 0.9685653630243822, 0.947057866951643, 0.9464279182196298, 0.9534157582875862, 0.9574840956293398, 0.9577008522698003, 0.9763652600510594, 0.9534157582875862, 0.9748214682753942, 0.9678041142258826, 0.9685653630243822, 0.9574840956293398, 0.9748214682753942]",spacy,624.4129536151886,0,lessconcon
27,"the script is a tired one , with few moments of joy rising above the stale material .",0.9768114291434011,"[0.9831135088649284, 0.9741784921569193, 0.9879881750320761, 0.9786017305444756, 0.9831135088649284, 0.9705319330980234, 0.9826430358344367, 0.9744136004368691, 0.9741784921569193, 0.9705319330980234, 0.9744677870437102, 0.967576604308883, 0.9879881750320761, 0.9826430358344367, 0.9744677870437102, 0.97459942411369, 0.9786017305444756, 0.9744136004368691, 0.967576604308883, 0.97459942411369]",spacy,617.7775905132294,0,lessconcon
28,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .",0.9857554215727984,"[0.9838910687817416, 0.9851784267668953, 0.988176216914149, 0.9850553211400759, 0.9838910687817416, 0.9837638532173187, 0.9846767002846443, 0.9825004629839732, 0.9851784267668953, 0.9837638532173187, 0.9903245218913567, 0.9854726842709223, 0.988176216914149, 0.9846767002846443, 0.9903245218913567, 0.9885149594769077, 0.9850553211400759, 0.9825004629839732, 0.9854726842709223, 0.9885149594769077]",spacy,791.7020826339722,0,lessconcon
29,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",0.9791444901466532,"[0.979330433726721, 0.982110160709003, 0.9739929395273268, 0.97335825260136, 0.979330433726721, 0.9907293831493735, 0.9810472804767081, 0.9800662324163362, 0.982110160709003, 0.9907293831493735, 0.9800163670300985, 0.9785267211142197, 0.9739929395273268, 0.9810472804767081, 0.9800163670300985, 0.9722671307153836, 0.97335825260136, 0.9800662324163362, 0.9785267211142197, 0.9722671307153836]",spacy,872.1176958084106,0,lessconcon
30,will amuse and provoke adventurous adults in specialty venues .,0.9230909498634494,"[0.9203741751901652, 0.9365811508481534, 0.9427211065807531, 0.9122241232845458, 0.9203741751901652, 0.932951891540421, 0.9240103890698179, 0.8977754557390195, 0.9365811508481534, 0.932951891540421, 0.930644658191388, 0.8963619857744515, 0.9427211065807531, 0.9240103890698179, 0.930644658191388, 0.937264562415778, 0.9122241232845458, 0.8977754557390195, 0.8963619857744515, 0.937264562415778]",spacy,367.6828672885895,0,lessconcon
31,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,0.9567893559420574,"[0.951372297450221, 0.9335113551286361, 0.9408014327378313, 0.9591473611762797, 0.951372297450221, 0.9733454118107933, 0.9629532063500083, 0.975655201006323, 0.9335113551286361, 0.9733454118107933, 0.9507912498674729, 0.9665917569254835, 0.9408014327378313, 0.9629532063500083, 0.9507912498674729, 0.9537242869675254, 0.9591473611762797, 0.975655201006323, 0.9665917569254835, 0.9537242869675254]",spacy,572.257176399231,0,lessconcon
32,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",0.9813964181314955,"[0.9900660463510843, 0.9824460111069728, 0.9772330324500771, 0.9899869597596794, 0.9900660463510843, 0.9843888818011197, 0.9751052662713507, 0.9889453721694038, 0.9824460111069728, 0.9843888818011197, 0.9671351810257643, 0.9813701593438581, 0.9772330324500771, 0.9751052662713507, 0.9671351810257643, 0.9772872710356443, 0.9899869597596794, 0.9889453721694038, 0.9813701593438581, 0.9772872710356443]",spacy,728.0110664367676,0,lessconcon
33,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .",0.9773146745392463,"[0.9817884870367937, 0.9728967304078254, 0.9719790157149022, 0.9764375428510236, 0.9817884870367937, 0.9750815414309772, 0.9787147471129615, 0.9830569083996663, 0.9728967304078254, 0.9750815414309772, 0.9720140313257881, 0.9795874483020072, 0.9719790157149022, 0.9787147471129615, 0.9720140313257881, 0.9815902928105161, 0.9764375428510236, 0.9830569083996663, 0.9795874483020072, 0.9815902928105161]",spacy,661.7822208404541,0,lessconcon
34,"movie fans , get ready to take off . . . the other direction .",0.984838645934747,"[0.9899856681143427, 0.9773294955783544, 0.9845835759923395, 0.9824569503933982, 0.9899856681143427, 0.9844735898743954, 0.99016205142484, 0.9896932644240839, 0.9773294955783544, 0.9844735898743954, 0.9796819942165559, 0.987129189479796, 0.9845835759923395, 0.99016205142484, 0.9796819942165559, 0.9828906798493656, 0.9824569503933982, 0.9896932644240839, 0.987129189479796, 0.9828906798493656]",spacy,414.5619966983795,0,lessconcon
35,leigh's film is full of memorable performances from top to bottom .,0.9343250657027218,"[0.9440709525552329, 0.9192576576187366, 0.9373562046303984, 0.9370290742454893, 0.9440709525552329, 0.9279691189382706, 0.9342454259281374, 0.9314731476080803, 0.9192576576187366, 0.9279691189382706, 0.9252808220793348, 0.9448309607584556, 0.9373562046303984, 0.9342454259281374, 0.9252808220793348, 0.9417372926650828, 0.9370290742454893, 0.9314731476080803, 0.9448309607584556, 0.9417372926650828]",spacy,473.6763005256653,0,lessconcon
36,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .",0.9718259430343122,"[0.975899894569593, 0.966707800759711, 0.9813945331266387, 0.9800696860800664, 0.975899894569593, 0.9626347913732783, 0.9759639169268345, 0.9711742744808515, 0.966707800759711, 0.9626347913732783, 0.9734829672680924, 0.9623017295074338, 0.9813945331266387, 0.9759639169268345, 0.9734829672680924, 0.9686298362506233, 0.9800696860800664, 0.9711742744808515, 0.9623017295074338, 0.9686298362506233]",spacy,694.065979719162,0,lessconcon
37,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .",0.9300030714686798,"[0.928466363504552, 0.9401655021780538, 0.9291859381962475, 0.948716945009543, 0.928466363504552, 0.9187073197017332, 0.9442393592280814, 0.9324257559205404, 0.9401655021780538, 0.9187073197017332, 0.9058292918974462, 0.9206322822810211, 0.9291859381962475, 0.9442393592280814, 0.9058292918974462, 0.9316619567695809, 0.948716945009543, 0.9324257559205404, 0.9206322822810211, 0.9316619567695809]",spacy,638.240579366684,0,lessconcon
38,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,0.9833079110475133,"[0.9844637973276686, 0.9828433842888091, 0.9855961164178856, 0.9821084071728413, 0.9844637973276686, 0.987186341402425, 0.9822462853840138, 0.9786272464098911, 0.9828433842888091, 0.987186341402425, 0.9856115315615468, 0.9808878520736505, 0.9855961164178856, 0.9822462853840138, 0.9856115315615468, 0.9835081484363998, 0.9821084071728413, 0.9786272464098911, 0.9808878520736505, 0.9835081484363998]",spacy,694.1629598140717,0,lessconcon
39,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,0.9779898098047687,"[0.9739343966437163, 0.9768907345413537, 0.9749097678898236, 0.9767626642507272, 0.9739343966437163, 0.9816615810377888, 0.9750787874676641, 0.9814008725849852, 0.9768907345413537, 0.9816615810377888, 0.977499838947589, 0.9843840551828047, 0.9749097678898236, 0.9750787874676641, 0.977499838947589, 0.977375399501235, 0.9767626642507272, 0.9814008725849852, 0.9843840551828047, 0.977375399501235]",spacy,690.7521748542786,0,lessconcon
40,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .",0.9847980858828504,"[0.9853615418850709, 0.9875261395811965, 0.9874487086390541, 0.9795498294744572, 0.9853615418850709, 0.9878447927573158, 0.9865903490408705, 0.9826449618512189, 0.9875261395811965, 0.9878447927573158, 0.9849365720921788, 0.9859119912073476, 0.9874487086390541, 0.9865903490408705, 0.9849365720921788, 0.9801659722997945, 0.9795498294744572, 0.9826449618512189, 0.9859119912073476, 0.9801659722997945]",spacy,1334.3632338047028,0,lessconcon
41,travels a fascinating arc from hope and euphoria to reality and disillusionment .,0.966897979820763,"[0.9624841482554183, 0.9567242493112925, 0.9597080571326959, 0.9582806827969536, 0.9624841482554183, 0.9634167691511011, 0.9632550459346975, 0.9667386769343629, 0.9567242493112925, 0.9634167691511011, 0.9897941831265757, 0.971564528466351, 0.9597080571326959, 0.9632550459346975, 0.9897941831265757, 0.9770134570981813, 0.9582806827969536, 0.9667386769343629, 0.971564528466351, 0.9770134570981813]",spacy,419.36686873435974,0,lessconcon
