,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
1,fake,DNN,0.36802320875611494,0.0,pairwise,,0.6531150341033936,0.0656299591064453
2,fake,DNN,0.6324555320336759,0.0,cosine,,0.6531150341033936,0.0656299591064453
3,fake,DNN,0.9215276850129956,0.5900306422302617,spacy,,0.6531150341033936,0.0656299591064453
0,fake,DNN,0.6333333333333333,0.0,l0,,1.4530227184295654,0.0470538139343261
1,fake,DNN,0.46598909712311054,0.0,pairwise,,1.4530227184295654,0.0470538139343261
2,fake,DNN,0.6324555320336759,0.0,cosine,,1.4530227184295654,0.0470538139343261
3,fake,DNN,0.9119528461299232,0.5345554177783728,spacy,,1.4530227184295654,0.0470538139343261
0,fake,DNN,0.5,0.0,l0,,1.3731889724731445,0.0887866020202636
1,fake,DNN,0.3360969272762575,0.0,pairwise,,1.3731889724731445,0.0887866020202636
2,fake,DNN,0.4999999999999999,0.0,cosine,,1.3731889724731445,0.0887866020202636
3,fake,DNN,0.8280724058928071,0.4660619826475326,spacy,,1.3731889724731445,0.0887866020202636
0,fake,DNN,0.8461538461538461,0.0,l0,,0.7006134986877441,0.0431149005889892
1,fake,DNN,0.716811741443062,0.0,pairwise,,0.7006134986877441,0.0431149005889892
2,fake,DNN,0.8461538461538463,0.0,cosine,,0.7006134986877441,0.0431149005889892
3,fake,DNN,0.9454812295107301,0.4542465788568127,spacy,,0.7006134986877441,0.0431149005889892
0,fake,DNN,0.4772727272727273,0.0,l0,,0.740973949432373,0.0407817363739013
1,fake,DNN,0.3390994998381386,0.0,pairwise,,0.740973949432373,0.0407817363739013
2,fake,DNN,0.4767312946227962,0.0,cosine,,0.740973949432373,0.0407817363739013
3,fake,DNN,0.8646360960452886,0.21878669393737335,spacy,,0.740973949432373,0.0407817363739013
0,fake,DNN,0.2,0.0,l0,,2.63909912109375,0.0540997982025146
1,fake,DNN,0.11234277891542777,0.0,pairwise,,2.63909912109375,0.0540997982025146
2,fake,DNN,0.19999999999999996,0.0,cosine,,2.63909912109375,0.0540997982025146
3,fake,DNN,0.5847292187318429,0.6719156514106024,spacy,,2.63909912109375,0.0540997982025146
0,fake,DNN,0.8590909090909091,0.0,l0,,0.14947748184204102,0.0543916225433349
1,fake,DNN,0.7548969126692828,0.0,pairwise,,0.14947748184204102,0.0543916225433349
2,fake,DNN,0.8581163303210331,0.0,cosine,,0.14947748184204102,0.0543916225433349
3,fake,DNN,0.9658246749379324,0.5034911448015568,spacy,,0.14947748184204102,0.0543916225433349
0,fake,DNN,0.5,0.0,l0,,1.2879040241241455,0.0688912868499755
1,fake,DNN,0.3360969272762575,0.0,pairwise,,1.2879040241241455,0.0688912868499755
2,fake,DNN,0.4999999999999999,0.0,cosine,,1.2879040241241455,0.0688912868499755
3,fake,DNN,0.8923189963224395,0.5169590892427816,spacy,,1.2879040241241455,0.0688912868499755
0,fake,DNN,0.8333333333333334,0.0,l0,,0.1397264003753662,0.0845580101013183
1,fake,DNN,0.6949450440198665,0.0,pairwise,,0.1397264003753662,0.0845580101013183
2,fake,DNN,0.8333333333333335,0.0,cosine,,0.1397264003753662,0.0845580101013183
3,fake,DNN,0.962151449954044,0.4807188755548603,spacy,,0.1397264003753662,0.0845580101013183
0,fake,DNN,0.5714285714285714,0.0,l0,,0.1469588279724121,0.0645215511322021
1,fake,DNN,0.4502681446556265,0.0,pairwise,,0.1469588279724121,0.0645215511322021
2,fake,DNN,0.5714285714285714,0.0,cosine,,0.1469588279724121,0.0645215511322021
3,fake,DNN,0.8610640161848777,0.3224679320275868,spacy,,0.1469588279724121,0.0645215511322021
0,fake,DNN,0.45454545454545453,0.0,l0,,1.192702054977417,0.0446667671203613
1,fake,DNN,0.2967008112257739,0.0,pairwise,,1.192702054977417,0.0446667671203613
2,fake,DNN,0.45454545454545453,0.0,cosine,,1.192702054977417,0.0446667671203613
3,fake,DNN,0.7607704391846483,0.5292422528415112,spacy,,1.192702054977417,0.0446667671203613
0,fake,DNN,0.2863636363636364,0.0,l0,,2.6901443004608154,0.0666005611419677
1,fake,DNN,0.1686568927747246,0.0,pairwise,,2.6901443004608154,0.0666005611419677
2,fake,DNN,0.28603877677367767,0.0,cosine,,2.6901443004608154,0.0666005611419677
3,fake,DNN,0.6298218266890242,0.6185219418174566,spacy,,2.6901443004608154,0.0666005611419677
0,fake,DNN,0.19090909090909092,0.0,l0,,3.2464346885681152,0.0349106788635253
1,fake,DNN,0.09232139829308136,0.0,pairwise,,3.2464346885681152,0.0349106788635253
2,fake,DNN,0.16724840200141816,0.0,cosine,,3.2464346885681152,0.0349106788635253
3,fake,DNN,0.8181148199040115,0.3697466650117083,spacy,,3.2464346885681152,0.0349106788635253
0,fake,DNN,0.8888888888888888,0.0,l0,,0.18864202499389648,0.0452716350555419
1,fake,DNN,0.8019783064439235,0.0,pairwise,,0.18864202499389648,0.0452716350555419
2,fake,DNN,0.8888888888888888,0.0,cosine,,0.18864202499389648,0.0452716350555419
3,fake,DNN,0.9815933024499137,0.6869563196591929,spacy,,0.18864202499389648,0.0452716350555419
0,fake,DNN,0.2403846153846154,0.0,l0,,2.1721408367156982,0.0496182441711425
1,fake,DNN,0.13797394741164487,0.0,pairwise,,2.1721408367156982,0.0496182441711425
