,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
2,polarity,DNN,0.41812100500354543,0.35805743701971643,cosine,,93.23419284820557,1.1122000217
3,polarity,DNN,0.8222919593888273,0.7005204070419476,spacy,,93.23419284820557,1.1122000217
0,polarity,DNN,0.3333333333333333,0.3333333333333333,l0,,36.66162848472595,1.1106953621
1,polarity,DNN,0.20199309249791833,0.20199309249791833,pairwise,,36.66162848472595,1.1106953621
2,polarity,DNN,0.33333333333333337,0.33333333333333337,cosine,,36.66162848472595,1.1106953621
3,polarity,DNN,0.6822354224148738,0.589033738863767,spacy,,36.66162848472595,1.1106953621
0,polarity,DNN,0.625,0.625,l0,,55.58461618423462,1.1160767078
1,polarity,DNN,0.4576241622696326,0.45762416226963265,pairwise,,55.58461618423462,1.1160767078
2,polarity,DNN,0.6249999999999999,0.6249999999999999,cosine,,55.58461618423462,1.1160767078
3,polarity,DNN,0.9077894484339988,0.8923664270074018,spacy,,55.58461618423462,1.1160767078
0,polarity,DNN,0.6666666666666666,0.5,l0,,69.50808620452881,1.1139099598
1,polarity,DNN,0.5031026124151313,0.38087260847594373,pairwise,,69.50808620452881,1.1139099598
2,polarity,DNN,0.6666666666666667,0.5000000000000001,cosine,,69.50808620452881,1.1139099598
3,polarity,DNN,0.9330202875051652,0.8078948951308664,spacy,,69.50808620452881,1.1139099598
0,polarity,DNN,0.4642857142857143,0.5079365079365079,l0,,79.4637701511383,1.1113841534
1,polarity,DNN,0.36802320875611494,0.3112574675270537,pairwise,,79.4637701511383,1.1113841534
2,polarity,DNN,0.5345224838248487,0.4714045207910316,cosine,,79.4637701511383,1.1113841534
3,polarity,DNN,0.8686175691785504,0.6957601511497513,spacy,,79.4637701511383,1.1113841534
0,polarity,DNN,0.55,0.18333333333333335,l0,,113.4990644454956,1.1121373177
1,polarity,DNN,0.4244295338926332,0.3112574675270537,pairwise,,113.4990644454956,1.1121373177
2,polarity,DNN,0.5773502691896258,0.4714045207910316,cosine,,113.4990644454956,1.1121373177
3,polarity,DNN,0.8741686317836557,0.794366878891023,spacy,,113.4990644454956,1.1121373177
0,polarity,DNN,0.75,0.5902777777777778,l0,,61.70445132255554,1.1118721962
1,polarity,DNN,0.6029748160380571,0.42113589132819573,pairwise,,61.70445132255554,1.1118721962
2,polarity,DNN,0.7499999999999999,0.5892556509887895,cosine,,61.70445132255554,1.1118721962
3,polarity,DNN,0.9356895064546273,0.8426963980889259,spacy,,61.70445132255554,1.1118721962
0,polarity,DNN,0.6666666666666666,0.6666666666666666,l0,,41.00037598609924,1.108392477
1,polarity,DNN,0.5031026124151313,0.5031026124151313,pairwise,,41.00037598609924,1.108392477
2,polarity,DNN,0.6666666666666667,0.6666666666666667,cosine,,41.00037598609924,1.108392477
3,polarity,DNN,0.889087032774775,0.784843515247673,spacy,,41.00037598609924,1.108392477
0,polarity,DNN,0.6,0.6,l0,,35.37596249580383,1.1197447777
1,polarity,DNN,0.43161341897075145,0.5101490193104813,pairwise,,35.37596249580383,1.1197447777
2,polarity,DNN,0.5999999999999999,0.5999999999999999,cosine,,35.37596249580383,1.1197447777
3,polarity,DNN,0.8954470601014157,0.840751632235906,spacy,,35.37596249580383,1.1197447777
0,polarity,DNN,0.5727272727272728,0.2111111111111111,l0,,109.08368825912476,1.1140210629
1,polarity,DNN,0.40387178198299306,0.11914719328677728,pairwise,,109.08368825912476,1.1140210629
2,polarity,DNN,0.5720775535473553,0.21081851067789195,cosine,,109.08368825912476,1.1140210629
3,polarity,DNN,0.8941171240066462,0.6520277951411206,spacy,,109.08368825912476,1.1140210629
0,polarity,DNN,0.75,0.26136363636363635,l0,,78.94400691986084,1.1133775711
1,polarity,DNN,0.6029748160380574,0.16043973993961202,pairwise,,78.94400691986084,1.1133775711
2,polarity,DNN,0.7500000000000001,0.26111648393354675,cosine,,78.94400691986084,1.1133775711
3,polarity,DNN,0.9431533319141308,0.6399511910288335,spacy,,78.94400691986084,1.1133775711
0,polarity,DNN,0.875,0.0,l0,,30.526860237121582,1.1122701168
1,polarity,DNN,0.7765145304745156,0.0,pairwise,,30.526860237121582,1.1122701168
2,polarity,DNN,0.8660254037844387,0.0,cosine,,30.526860237121582,1.1122701168
3,polarity,DNN,0.903286227570443,0.21794378794208702,spacy,,30.526860237121582,1.1122701168
0,polarity,DNN,0.606060606060606,0.2222222222222222,l0,,76.5576241016388,1.1114668846
1,polarity,DNN,0.44978024656020743,0.4382448562579034,pairwise,,76.5576241016388,1.1114668846
2,polarity,DNN,0.5850179393017045,0.5882352941176471,cosine,,76.5576241016388,1.1114668846
3,polarity,DNN,0.9008415104945315,0.7193181182074876,spacy,,76.5576241016388,1.1114668846
0,polarity,DNN,1.0,0.8,l0,,59.71027398109436,1.1155653
1,polarity,DNN,0.9999999999999999,0.8181802073667197,pairwise,,59.71027398109436,1.1155653
2,polarity,DNN,0.9999999999999998,0.7999999999999998,cosine,,59.71027398109436,1.1155653
3,polarity,DNN,1.0,0.9391701282656048,spacy,,59.71027398109436,1.1155653
0,polarity,DNN,0.6,0.8,l0,,59.1088809967041,1.1079888344
1,polarity,DNN,0.43161341897075145,0.6694188517266485,pairwise,,59.1088809967041,1.1079888344
2,polarity,DNN,0.5999999999999999,0.7999999999999998,cosine,,59.1088809967041,1.1079888344
3,polarity,DNN,0.8840215661451588,0.9322628578901214,spacy,,59.1088809967041,1.1079888344
0,polarity,DNN,0.18333333333333335,0.6,l0,,67.9712164402008,1.1099805832
1,polarity,DNN,0.10163066979112656,0.5101490193104813,pairwise,,67.9712164402008,1.1099805832
2,polarity,DNN,0.18257418583505536,0.5999999999999999,cosine,,67.9712164402008,1.1099805832
3,polarity,DNN,0.747045032712973,0.8066757137293789,spacy,,67.9712164402008,1.1099805832
0,polarity,DNN,0.8035714285714286,0.5714285714285714,l0,,64.8454360961914,1.1069302559
1,polarity,DNN,0.6735205045780811,0.40298220897396103,pairwise,,64.8454360961914,1.1069302559
2,polarity,DNN,0.8017837257372731,0.5714285714285714,cosine,,64.8454360961914,1.1069302559
3,polarity,DNN,0.9499574908984852,0.8230243473798724,spacy,,64.8454360961914,1.1069302559
0,polarity,DNN,0.875,0.5625,l0,,68.53736853599548,1.1367468834
1,polarity,DNN,0.8200207392821179,0.4832123286370619,pairwise,,68.53736853599548,1.1367468834
2,polarity,DNN,0.9090909090909091,0.5720775535473553,cosine,,68.53736853599548,1.1367468834
3,polarity,DNN,0.9854524346748347,0.8351581681114592,spacy,,68.53736853599548,1.1367468834
0,polarity,DNN,0.8571428571428571,0.0,l0,,112.36129546165466,1.1104404926
1,polarity,DNN,0.7523197619890014,0.0,pairwise,,112.36129546165466,1.1104404926
2,polarity,DNN,0.857142857142857,0.0,cosine,,112.36129546165466,1.1104404926
3,polarity,DNN,0.9590528587728667,0.38596990688127925,spacy,,112.36129546165466,1.1104404926
0,polarity,DNN,0.6666666666666666,0.55,l0,,74.52227020263672,1.0988063812
1,polarity,DNN,0.5031026124151313,0.3808726084759436,pairwise,,74.52227020263672,1.0988063812
2,polarity,DNN,0.6666666666666667,0.5477225575051661,cosine,,74.52227020263672,1.0988063812
3,polarity,DNN,0.89614241482319,0.8769837554865425,spacy,,74.52227020263672,1.0988063812
0,polarity,DNN,0.8976190476190476,0.34523809523809523,l0,,92.16288733482361,0.2161118984
1,polarity,DNN,0.8037311277734123,0.1836716834815652,pairwise,,92.16288733482361,0.2161118984
2,polarity,DNN,0.8970852271450606,0.3450327796711771,cosine,,92.16288733482361,0.2161118984
3,polarity,DNN,0.9750092324317091,0.7835769887960715,spacy,,92.16288733482361,0.2161118984
0,polarity,RF,0.8333333333333333,0.0,l0,,36.71542453765869,1.5424115658000002
1,polarity,RF,0.2605556710562624,0.0,pairwise,,36.71542453765869,1.5424115658000002
