,Unnamed: 0,Unnamed: 0.1,perplexity,dataset name,model,method,vectorizer
10443,10443,0,7.113823413848877,polarity,dnn,xspells,CountVectorizer
10444,10444,0,5.843906402587891,polarity,dnn,xspells,CountVectorizer
10445,10445,0,5.962564945220947,polarity,dnn,xspells,CountVectorizer
10446,10446,0,6.43630838394165,polarity,dnn,xspells,CountVectorizer
10447,10447,0,6.769848346710205,polarity,dnn,xspells,CountVectorizer
10448,10448,0,5.38118314743042,polarity,dnn,xspells,CountVectorizer
10449,10449,0,5.255612850189209,polarity,dnn,xspells,CountVectorizer
10450,10450,0,5.095458984375,polarity,dnn,xspells,CountVectorizer
10451,10451,0,5.947151184082031,polarity,dnn,xspells,CountVectorizer
10452,10452,0,5.055925369262695,polarity,dnn,xspells,CountVectorizer
10453,10453,0,6.6001057624816895,polarity,dnn,xspells,CountVectorizer
10454,10454,0,5.243112087249756,polarity,dnn,xspells,CountVectorizer
10455,10455,0,6.377523422241211,polarity,dnn,xspells,CountVectorizer
10456,10456,0,5.94948148727417,polarity,dnn,xspells,CountVectorizer
10457,10457,0,6.199500560760498,polarity,dnn,xspells,CountVectorizer
10458,10458,0,5.129560947418213,polarity,dnn,xspells,CountVectorizer
10459,10459,0,5.576347827911377,polarity,dnn,xspells,CountVectorizer
10460,10460,0,4.025992393493652,polarity,dnn,xspells,CountVectorizer
10461,10461,0,5.774697303771973,polarity,dnn,xspells,CountVectorizer
10462,10462,0,7.521145820617676,polarity,dnn,xspells,CountVectorizer
10463,10463,0,6.0540266036987305,polarity,dnn,xspells,CountVectorizer
10464,10464,0,5.0806989669799805,polarity,dnn,xspells,CountVectorizer
10465,10465,0,7.147770404815674,polarity,dnn,xspells,CountVectorizer
10466,10466,0,6.572290897369385,polarity,dnn,xspells,CountVectorizer
10467,10467,0,6.557131767272949,polarity,dnn,xspells,CountVectorizer
10468,10468,0,6.195785045623779,polarity,dnn,xspells,CountVectorizer
10469,10469,0,6.572290897369385,polarity,dnn,xspells,CountVectorizer
10470,10470,0,7.674661159515381,polarity,dnn,xspells,CountVectorizer
10471,10471,0,7.321429252624512,polarity,dnn,xspells,CountVectorizer
10472,10472,0,6.22786283493042,polarity,dnn,xspells,CountVectorizer
10473,10473,0,6.042957782745361,polarity,dnn,xspells,CountVectorizer
10474,10474,0,5.721665382385254,polarity,dnn,xspells,CountVectorizer
10475,10475,0,4.868330955505371,polarity,dnn,xspells,CountVectorizer
10476,10476,0,4.885097026824951,polarity,dnn,xspells,CountVectorizer
10477,10477,0,5.7488932609558105,polarity,dnn,xspells,CountVectorizer
10478,10478,0,5.523803234100342,polarity,dnn,xspells,CountVectorizer
10479,10479,0,4.738407611846924,polarity,dnn,xspells,CountVectorizer
10480,10480,0,6.518102169036865,polarity,dnn,xspells,CountVectorizer
10481,10481,0,8.005884170532227,polarity,dnn,xspells,CountVectorizer
10482,10482,0,5.794051647186279,polarity,dnn,xspells,CountVectorizer
10483,10483,0,6.350758075714111,polarity,dnn,xspells,CountVectorizer
10484,10484,0,8.58280086517334,polarity,dnn,xspells,CountVectorizer
10485,10485,0,5.821121692657471,polarity,dnn,xspells,CountVectorizer
10486,10486,0,5.745213031768799,polarity,dnn,xspells,CountVectorizer
10487,10487,0,6.304878234863281,polarity,dnn,xspells,CountVectorizer
10488,10488,0,7.636624336242676,polarity,dnn,xspells,CountVectorizer
10489,10489,0,5.774704456329346,polarity,dnn,xspells,CountVectorizer
10490,10490,0,6.206057071685791,polarity,dnn,xspells,CountVectorizer
10491,10491,0,6.302497386932373,polarity,dnn,xspells,CountVectorizer
10492,10492,0,5.74435567855835,polarity,dnn,xspells,CountVectorizer
10493,10493,0,6.661887168884277,polarity,dnn,xspells,CountVectorizer
10494,10494,0,7.6223344802856445,polarity,dnn,xspells,CountVectorizer
10495,10495,0,7.285240650177002,polarity,dnn,xspells,CountVectorizer
10496,10496,0,6.251221179962158,polarity,dnn,xspells,CountVectorizer
10497,10497,0,6.066255569458008,polarity,dnn,xspells,CountVectorizer
10498,10498,0,6.199500560760498,polarity,dnn,xspells,CountVectorizer
10499,10499,0,7.032629489898682,polarity,dnn,xspells,CountVectorizer
10500,10500,0,5.749839782714844,polarity,dnn,xspells,CountVectorizer
10501,10501,0,6.0670928955078125,polarity,dnn,xspells,CountVectorizer
10502,10502,0,6.065868854522705,polarity,dnn,xspells,CountVectorizer
10503,10503,0,5.9461445808410645,polarity,dnn,xspells,CountVectorizer
10504,10504,0,6.330581188201904,polarity,dnn,xspells,CountVectorizer
10505,10505,0,5.44115161895752,polarity,dnn,xspells,CountVectorizer
10506,10506,0,5.993089199066162,polarity,dnn,xspells,CountVectorizer
10507,10507,0,7.000004291534424,polarity,dnn,xspells,CountVectorizer
10508,10508,0,6.0032057762146,polarity,dnn,xspells,CountVectorizer
10509,10509,0,4.839169025421143,polarity,dnn,xspells,CountVectorizer
10510,10510,0,6.22786283493042,polarity,dnn,xspells,CountVectorizer
10511,10511,0,6.243698120117188,polarity,dnn,xspells,CountVectorizer
10512,10512,0,6.969347953796387,polarity,dnn,xspells,CountVectorizer
10513,10513,0,6.717799663543701,polarity,dnn,xspells,CountVectorizer
10514,10514,0,5.97570276260376,polarity,dnn,xspells,CountVectorizer
10515,10515,0,5.211956024169922,polarity,dnn,xspells,CountVectorizer
10516,10516,0,6.114202499389648,polarity,dnn,xspells,CountVectorizer
10517,10517,0,6.932725429534912,polarity,dnn,xspells,CountVectorizer
10518,10518,0,6.406723499298096,polarity,dnn,xspells,CountVectorizer
10519,10519,0,6.656166076660156,polarity,dnn,xspells,CountVectorizer
10520,10520,0,6.863556861877441,polarity,dnn,xspells,CountVectorizer
10521,10521,0,6.185812950134277,polarity,dnn,xspells,CountVectorizer
10522,10522,0,6.487612247467041,polarity,dnn,xspells,CountVectorizer
10523,10523,0,7.024799823760986,polarity,dnn,xspells,CountVectorizer
10524,10524,0,6.156155109405518,polarity,dnn,xspells,CountVectorizer
10525,10525,0,6.394567966461182,polarity,dnn,xspells,CountVectorizer
10526,10526,0,6.312622547149658,polarity,dnn,xspells,CountVectorizer
10527,10527,0,5.052114963531494,polarity,dnn,xspells,CountVectorizer
10528,10528,0,6.77395486831665,polarity,dnn,xspells,CountVectorizer
10529,10529,0,7.115383148193359,polarity,dnn,xspells,CountVectorizer
10530,10530,0,6.688929557800293,polarity,dnn,xspells,CountVectorizer
10531,10531,0,5.950657367706299,polarity,dnn,xspells,CountVectorizer
10532,10532,0,3.9585518836975098,polarity,dnn,xspells,CountVectorizer
10533,10533,0,5.428104400634766,polarity,dnn,xspells,CountVectorizer
10534,10534,0,5.477383613586426,polarity,dnn,xspells,CountVectorizer
10535,10535,0,6.253430843353272,polarity,dnn,xspells,CountVectorizer
10536,10536,0,5.706016540527344,polarity,dnn,xspells,CountVectorizer
10537,10537,0,5.8996686935424805,polarity,dnn,xspells,CountVectorizer
10538,10538,0,7.762960433959961,polarity,dnn,xspells,CountVectorizer
10539,10539,0,6.044103145599365,polarity,dnn,xspells,CountVectorizer
10540,10540,0,7.468828678131103,polarity,dnn,xspells,CountVectorizer
10541,10541,0,5.74435567855835,polarity,dnn,xspells,CountVectorizer
10542,10542,0,6.838579177856445,polarity,dnn,xspells,CountVectorizer
10543,10543,0,5.450028419494629,polarity,dnn,xspells,CountVectorizer
10544,10544,0,6.827738285064697,polarity,dnn,xspells,CountVectorizer
10545,10545,0,4.897951126098633,polarity,dnn,xspells,CountVectorizer
10546,10546,0,5.96660852432251,polarity,dnn,xspells,CountVectorizer
10547,10547,0,7.650124549865723,polarity,dnn,xspells,CountVectorizer
10548,10548,0,5.9461445808410645,polarity,dnn,xspells,CountVectorizer
10549,10549,0,4.462563991546631,polarity,dnn,xspells,CountVectorizer
10550,10550,0,5.129560947418213,polarity,dnn,xspells,CountVectorizer
10551,10551,0,6.434371471405029,polarity,dnn,xspells,CountVectorizer
10552,10552,0,5.774990558624268,polarity,dnn,xspells,CountVectorizer
10553,10553,0,5.173587322235107,polarity,dnn,xspells,CountVectorizer
10554,10554,0,5.710948467254639,polarity,dnn,xspells,CountVectorizer
10555,10555,0,8.141548156738281,polarity,dnn,xspells,CountVectorizer
10556,10556,0,5.009748935699463,polarity,dnn,xspells,CountVectorizer
10557,10557,0,5.439036846160889,polarity,dnn,xspells,CountVectorizer
10558,10558,0,7.24126672744751,polarity,dnn,xspells,CountVectorizer
10559,10559,0,5.231999397277832,polarity,dnn,xspells,CountVectorizer
10560,10560,0,4.594223499298096,polarity,dnn,xspells,CountVectorizer
10561,10561,0,7.193912982940674,polarity,dnn,xspells,CountVectorizer
10562,10562,0,7.508458614349365,polarity,dnn,xspells,CountVectorizer
10563,10563,0,3.91670274734497,polarity,dnn,xspells,CountVectorizer
10564,10564,0,4.443153858184815,polarity,dnn,xspells,CountVectorizer
10565,10565,0,7.021767616271973,polarity,dnn,xspells,CountVectorizer
10566,10566,0,6.1949005126953125,polarity,dnn,xspells,CountVectorizer
10567,10567,0,6.607873916625977,polarity,dnn,xspells,CountVectorizer
10568,10568,0,7.4809889793396,polarity,dnn,xspells,CountVectorizer
10569,10569,0,7.159613132476807,polarity,dnn,xspells,CountVectorizer
10570,10570,0,6.316940307617188,polarity,dnn,xspells,CountVectorizer
10571,10571,0,6.728899955749512,polarity,dnn,xspells,CountVectorizer
10572,10572,0,6.608367919921875,polarity,dnn,xspells,CountVectorizer
10573,10573,0,6.732133388519287,polarity,dnn,xspells,CountVectorizer
10574,10574,0,7.554179668426514,polarity,dnn,xspells,CountVectorizer
10575,10575,0,7.913376331329346,polarity,dnn,xspells,CountVectorizer
10576,10576,0,6.844285488128662,polarity,dnn,xspells,CountVectorizer
10577,10577,0,6.802916049957275,polarity,dnn,xspells,CountVectorizer
10578,10578,0,6.452134132385254,polarity,dnn,xspells,CountVectorizer
10579,10579,0,4.858029842376709,polarity,dnn,xspells,CountVectorizer
10580,10580,0,7.044061183929443,polarity,dnn,xspells,CountVectorizer
10581,10581,0,5.910832405090332,polarity,dnn,xspells,CountVectorizer
10582,10582,0,5.162150859832764,polarity,dnn,xspells,CountVectorizer
10583,10583,0,5.484768390655518,polarity,dnn,xspells,CountVectorizer
10584,10584,0,6.309756755828857,polarity,dnn,xspells,CountVectorizer
10585,10585,0,7.915320873260498,polarity,dnn,xspells,CountVectorizer
10586,10586,0,5.535310745239258,polarity,dnn,xspells,CountVectorizer
10587,10587,0,8.100432395935059,polarity,dnn,xspells,CountVectorizer
10588,10588,0,4.5502119064331055,polarity,dnn_64,xspells,CountVectorizer
10589,10589,0,5.224488258361816,polarity,dnn_64,xspells,CountVectorizer
10590,10590,0,5.95017147064209,polarity,dnn_64,xspells,CountVectorizer
10591,10591,0,6.1031036376953125,polarity,dnn_64,xspells,CountVectorizer
10592,10592,0,6.661887168884277,polarity,dnn_64,xspells,CountVectorizer
10593,10593,0,6.720451831817627,polarity,dnn_64,xspells,CountVectorizer
10594,10594,0,6.4580078125,polarity,dnn_64,xspells,CountVectorizer
10595,10595,0,5.052114963531494,polarity,dnn_64,xspells,CountVectorizer
10596,10596,0,7.161829948425293,polarity,dnn_64,xspells,CountVectorizer
10597,10597,0,7.663776397705078,polarity,dnn_64,xspells,CountVectorizer
10598,10598,0,7.452089309692383,polarity,dnn_64,xspells,CountVectorizer
10599,10599,0,5.74435567855835,polarity,dnn_64,xspells,CountVectorizer
10600,10600,0,6.231890678405762,polarity,dnn_64,xspells,CountVectorizer
10601,10601,0,4.775202751159668,polarity,dnn_64,xspells,CountVectorizer
10602,10602,0,6.149720668792725,polarity,dnn_64,xspells,CountVectorizer
10603,10603,0,6.536096096038818,polarity,dnn_64,xspells,CountVectorizer
10604,10604,0,5.615090370178223,polarity,dnn_64,xspells,CountVectorizer
10605,10605,0,6.692103385925293,polarity,dnn_64,xspells,CountVectorizer
10606,10606,0,7.401849746704102,polarity,dnn_64,xspells,CountVectorizer
10607,10607,0,6.536096096038818,polarity,dnn_64,xspells,CountVectorizer
10608,10608,0,3.440446615219116,polarity,dnn_64,xspells,CountVectorizer
10609,10609,0,6.114202499389648,polarity,dnn_64,xspells,CountVectorizer
10610,10610,0,6.922310829162598,polarity,dnn_64,xspells,CountVectorizer
10611,10611,0,6.567140579223633,polarity,dnn_64,xspells,CountVectorizer
10612,10612,0,8.517308235168457,polarity,dnn_64,xspells,CountVectorizer
10613,10613,0,7.429106712341309,polarity,dnn_64,xspells,CountVectorizer
10614,10614,0,7.9476318359375,polarity,dnn_64,xspells,CountVectorizer
10615,10615,0,5.809279441833496,polarity,dnn_64,xspells,CountVectorizer
10616,10616,0,5.516560077667236,polarity,dnn_64,xspells,CountVectorizer
10617,10617,0,5.728135585784912,polarity,dnn_64,xspells,CountVectorizer
10618,10618,0,6.114202499389648,polarity,dnn_64,xspells,CountVectorizer
10619,10619,0,5.981738090515137,polarity,dnn_64,xspells,CountVectorizer
10620,10620,0,6.8817901611328125,polarity,dnn_64,xspells,CountVectorizer
10621,10621,0,6.17705774307251,polarity,dnn_64,xspells,CountVectorizer
10622,10622,0,7.37747859954834,polarity,dnn_64,xspells,CountVectorizer
10623,10623,0,5.746824264526367,polarity,dnn_64,xspells,CountVectorizer
10624,10624,0,6.309756755828857,polarity,dnn_64,xspells,CountVectorizer
10625,10625,0,6.730470180511475,polarity,dnn_64,xspells,CountVectorizer
10626,10626,0,5.843906402587891,polarity,dnn_64,xspells,CountVectorizer
10627,10627,0,7.521145820617676,polarity,dnn_64,xspells,CountVectorizer
10628,10628,0,7.101986885070801,polarity,dnn_64,xspells,CountVectorizer
10629,10629,0,5.836477279663086,polarity,dnn_64,xspells,CountVectorizer
10630,10630,0,6.12450647354126,polarity,dnn_64,xspells,CountVectorizer
10631,10631,0,5.125192642211914,polarity,dnn_64,xspells,CountVectorizer
10632,10632,0,6.022217750549316,polarity,dnn_64,xspells,CountVectorizer
10633,10633,0,6.483652591705322,polarity,dnn_64,xspells,CountVectorizer
10634,10634,0,5.770954608917236,polarity,dnn_64,xspells,CountVectorizer
10635,10635,0,5.243112087249756,polarity,dnn_64,xspells,CountVectorizer
10636,10636,0,6.895330905914307,polarity,dnn_64,xspells,CountVectorizer
10637,10637,0,7.704034805297852,polarity,dnn_64,xspells,CountVectorizer
10638,10638,0,4.388910293579102,polarity,dnn_64,xspells,CountVectorizer
10639,10639,0,6.362330436706543,polarity,dnn_64,xspells,CountVectorizer
10640,10640,0,6.8817901611328125,polarity,dnn_64,xspells,CountVectorizer
10641,10641,0,7.254965782165527,polarity,dnn_64,xspells,CountVectorizer
10642,10642,0,6.933281898498535,polarity,dnn_64,xspells,CountVectorizer
10643,10643,0,6.427380561828613,polarity,dnn_64,xspells,CountVectorizer
10644,10644,0,6.495199680328369,polarity,dnn_64,xspells,CountVectorizer
10645,10645,0,5.066329479217529,polarity,dnn_64,xspells,CountVectorizer
10646,10646,0,6.956145763397217,polarity,dnn_64,xspells,CountVectorizer
10647,10647,0,5.894369125366211,polarity,dnn_64,xspells,CountVectorizer
10648,10648,0,5.470206260681152,polarity,dnn_64,xspells,CountVectorizer
10649,10649,0,6.231890678405762,polarity,dnn_64,xspells,CountVectorizer
10650,10650,0,7.060767650604248,polarity,dnn_64,xspells,CountVectorizer
10651,10651,0,6.350758075714111,polarity,dnn_64,xspells,CountVectorizer
10652,10652,0,4.860304355621338,polarity,dnn_64,xspells,CountVectorizer
10653,10653,0,6.22786283493042,polarity,dnn_64,xspells,CountVectorizer
10654,10654,0,5.774990558624268,polarity,dnn_64,xspells,CountVectorizer
10655,10655,0,4.806996822357178,polarity,dnn_64,xspells,CountVectorizer
10656,10656,0,4.868330955505371,polarity,dnn_64,xspells,CountVectorizer
10657,10657,0,6.485292911529541,polarity,dnn_64,xspells,CountVectorizer
10658,10658,0,7.254965782165527,polarity,dnn_64,xspells,CountVectorizer
10659,10659,0,7.471126079559326,polarity,dnn_64,xspells,CountVectorizer
10660,10660,0,5.996782302856445,polarity,dnn_64,xspells,CountVectorizer
10661,10661,0,6.303364276885986,polarity,dnn_64,xspells,CountVectorizer
10662,10662,0,7.807774543762207,polarity,dnn_64,xspells,CountVectorizer
10663,10663,0,7.260146141052246,polarity,dnn_64,xspells,CountVectorizer
10664,10664,0,6.119791030883789,polarity,dnn_64,xspells,CountVectorizer
10665,10665,0,8.811981201171875,polarity,dnn_64,xspells,CountVectorizer
10666,10666,0,7.537014007568359,polarity,dnn_64,xspells,CountVectorizer
10667,10667,0,8.517308235168457,polarity,dnn_64,xspells,CountVectorizer
10668,10668,0,6.369144439697266,polarity,dnn_64,xspells,CountVectorizer
10669,10669,0,5.9580841064453125,polarity,dnn_64,xspells,CountVectorizer
10670,10670,0,4.926760673522949,polarity,dnn_64,xspells,CountVectorizer
10671,10671,0,6.987775802612305,polarity,dnn_64,xspells,CountVectorizer
10672,10672,0,6.740103244781494,polarity,dnn_64,xspells,CountVectorizer
10673,10673,0,4.533495903015137,polarity,dnn_64,xspells,CountVectorizer
10674,10674,0,5.856735706329346,polarity,dnn_64,xspells,CountVectorizer
10675,10675,0,5.8041090965271,polarity,dnn_64,xspells,CountVectorizer
10676,10676,0,7.392107963562012,polarity,dnn_64,xspells,CountVectorizer
10677,10677,0,7.171055793762207,polarity,dnn_64,xspells,CountVectorizer
10678,10678,0,6.725404262542725,polarity,dnn_64,xspells,CountVectorizer
10679,10679,0,4.881813049316406,polarity,dnn_128,xspells,CountVectorizer
10680,10680,0,5.749641418457031,polarity,dnn_128,xspells,CountVectorizer
10681,10681,0,5.627204418182373,polarity,dnn_128,xspells,CountVectorizer
10682,10682,0,7.008280277252197,polarity,dnn_128,xspells,CountVectorizer
10683,10683,0,6.098577499389648,polarity,dnn_128,xspells,CountVectorizer
10684,10684,0,5.6774187088012695,polarity,dnn_128,xspells,CountVectorizer
10685,10685,0,5.313208103179932,polarity,dnn_128,xspells,CountVectorizer
10686,10686,0,3.983967065811157,polarity,dnn_128,xspells,CountVectorizer
10687,10687,0,5.627204418182373,polarity,dnn_128,xspells,CountVectorizer
10688,10688,0,5.280362129211426,polarity,dnn_128,xspells,CountVectorizer
10689,10689,0,6.6750168800354,polarity,dnn_128,xspells,CountVectorizer
10690,10690,0,5.74435567855835,polarity,dnn_128,xspells,CountVectorizer
10691,10691,0,6.930016994476318,polarity,dnn_128,xspells,CountVectorizer
10692,10692,0,7.561866283416748,polarity,dnn_128,xspells,CountVectorizer
10693,10693,0,6.399663925170898,polarity,dnn_128,xspells,CountVectorizer
10694,10694,0,6.22786283493042,polarity,dnn_128,xspells,CountVectorizer
10695,10695,0,5.615090370178223,polarity,dnn_128,xspells,CountVectorizer
10696,10696,0,6.394567966461182,polarity,dnn_128,xspells,CountVectorizer
10697,10697,0,7.202883720397949,polarity,dnn_128,xspells,CountVectorizer
10698,10698,0,5.311740398406982,polarity,dnn_128,xspells,CountVectorizer
10699,10699,0,6.510979652404785,polarity,dnn_128,xspells,CountVectorizer
10700,10700,0,6.114202499389648,polarity,dnn_128,xspells,CountVectorizer
10701,10701,0,7.43607759475708,polarity,dnn_128,xspells,CountVectorizer
10702,10702,0,6.406723499298096,polarity,dnn_128,xspells,CountVectorizer
10703,10703,0,7.807774543762207,polarity,dnn_128,xspells,CountVectorizer
10704,10704,0,5.749641418457031,polarity,dnn_128,xspells,CountVectorizer
10705,10705,0,7.032629489898682,polarity,dnn_128,xspells,CountVectorizer
10706,10706,0,6.565260410308838,polarity,dnn_128,xspells,CountVectorizer
10707,10707,0,6.928866386413574,polarity,dnn_128,xspells,CountVectorizer
10708,10708,0,5.717036247253418,polarity,dnn_128,xspells,CountVectorizer
10709,10709,0,4.075924873352051,polarity,dnn_128,xspells,CountVectorizer
10710,10710,0,6.469253063201904,polarity,dnn_128,xspells,CountVectorizer
10711,10711,0,5.046460151672363,polarity,dnn_128,xspells,CountVectorizer
10712,10712,0,6.814218044281006,polarity,dnn_128,xspells,CountVectorizer
10713,10713,0,6.850480079650879,polarity,dnn_128,xspells,CountVectorizer
10714,10714,0,6.8827290534973145,polarity,dnn_128,xspells,CountVectorizer
10715,10715,0,6.8139328956604,polarity,dnn_128,xspells,CountVectorizer
10716,10716,0,7.19589900970459,polarity,dnn_128,xspells,CountVectorizer
10717,10717,0,6.8817901611328125,polarity,dnn_128,xspells,CountVectorizer
10718,10718,0,5.6231536865234375,polarity,dnn_128,xspells,CountVectorizer
10719,10719,0,5.843906402587891,polarity,dnn_128,xspells,CountVectorizer
10720,10720,0,6.3139729499816895,polarity,dnn_128,xspells,CountVectorizer
10721,10721,0,6.717343330383301,polarity,dnn_128,xspells,CountVectorizer
10722,10722,0,5.836477279663086,polarity,dnn_128,xspells,CountVectorizer
10723,10723,0,5.38118314743042,polarity,dnn_128,xspells,CountVectorizer
10724,10724,0,7.429106712341309,polarity,dnn_128,xspells,CountVectorizer
10725,10725,0,5.125192642211914,polarity,dnn_128,xspells,CountVectorizer
10726,10726,0,4.908933162689209,polarity,dnn_128,xspells,CountVectorizer
10727,10727,0,5.2913737297058105,polarity,dnn_128,xspells,CountVectorizer
10728,10728,0,5.495023250579834,polarity,dnn_128,xspells,CountVectorizer
10729,10729,0,3.874666213989258,polarity,dnn_128,xspells,CountVectorizer
10730,10730,0,6.377520561218262,polarity,dnn_128,xspells,CountVectorizer
10731,10731,0,8.210979461669922,polarity,dnn_128,xspells,CountVectorizer
10732,10732,0,5.640655994415283,polarity,dnn_128,xspells,CountVectorizer
10733,10733,0,5.801528453826904,polarity,dnn_128,xspells,CountVectorizer
10734,10734,0,6.448983192443848,polarity,dnn_128,xspells,CountVectorizer
10735,10735,0,7.854576110839844,polarity,dnn_128,xspells,CountVectorizer
10736,10736,0,6.721367359161377,polarity,dnn_128,xspells,CountVectorizer
10737,10737,0,6.571865081787109,polarity,dnn_128,xspells,CountVectorizer
10738,10738,0,5.981738090515137,polarity,dnn_128,xspells,CountVectorizer
10739,10739,0,6.64561939239502,polarity,dnn_128,xspells,CountVectorizer
10740,10740,0,5.4088335037231445,polarity,dnn_128,xspells,CountVectorizer
10741,10741,0,5.639916896820068,polarity,dnn_128,xspells,CountVectorizer
10742,10742,0,6.195785045623779,polarity,dnn_128,xspells,CountVectorizer
10743,10743,0,5.610568523406982,polarity,dnn_128,xspells,CountVectorizer
10744,10744,0,5.4150261878967285,polarity,dnn_128,xspells,CountVectorizer
10745,10745,0,6.030187129974365,polarity,dnn_128,xspells,CountVectorizer
10746,10746,0,6.710731506347656,polarity,dnn_128,xspells,CountVectorizer
10747,10747,0,5.801528453826904,polarity,dnn_128,xspells,CountVectorizer
10748,10748,0,5.507314205169678,polarity,dnn_128,xspells,CountVectorizer
10749,10749,0,7.167085647583008,polarity,dnn_128,xspells,CountVectorizer
10750,10750,0,7.246312618255615,polarity,dnn_128,xspells,CountVectorizer
10751,10751,0,7.299147129058838,polarity,dnn_128,xspells,CountVectorizer
10752,10752,0,5.9461445808410645,polarity,dnn_128,xspells,CountVectorizer
10753,10753,0,6.442457675933838,polarity,dnn_128,xspells,CountVectorizer
10754,10754,0,5.211956024169922,polarity,dnn_128,xspells,CountVectorizer
10755,10755,0,5.19100284576416,polarity,dnn_128,xspells,CountVectorizer
10756,10756,0,6.129917621612549,polarity,dnn_128,xspells,CountVectorizer
10757,10757,0,5.52588415145874,polarity,dnn_128,xspells,CountVectorizer
10758,10758,0,4.025992393493652,polarity,dnn_128,xspells,CountVectorizer
10759,10759,0,7.08588457107544,polarity,dnn_128,xspells,CountVectorizer
10760,10760,0,5.800403594970703,polarity,dnn_128,xspells,CountVectorizer
10761,10761,0,6.452134132385254,polarity,dnn_128,xspells,CountVectorizer
10762,10762,0,7.331723690032959,polarity,dnn_128,xspells,CountVectorizer
10763,10763,0,5.439036846160889,polarity,dnn_128,xspells,CountVectorizer
10764,10764,0,5.464536666870117,polarity,dnn_128,xspells,CountVectorizer
10765,10765,0,5.860457897186279,polarity,dnn_128,xspells,CountVectorizer
10766,10766,0,7.032629489898682,polarity,dnn_128,xspells,CountVectorizer
10767,10767,0,8.511842727661133,polarity,dnn_128,xspells,CountVectorizer
10768,10768,0,5.80747652053833,polarity,dnn_128,xspells,CountVectorizer
10769,10769,0,5.154236793518066,polarity,dnn_128,xspells,CountVectorizer
10770,10770,0,5.224488258361816,polarity,dnn_256,xspells,CountVectorizer
10771,10771,0,6.656166076660156,polarity,dnn_256,xspells,CountVectorizer
10772,10772,0,4.443153858184815,polarity,dnn_256,xspells,CountVectorizer
10773,10773,0,6.119791030883789,polarity,dnn_256,xspells,CountVectorizer
10774,10774,0,7.19589900970459,polarity,dnn_256,xspells,CountVectorizer
10775,10775,0,4.318380832672119,polarity,dnn_256,xspells,CountVectorizer
10776,10776,0,5.982859611511231,polarity,dnn_256,xspells,CountVectorizer
10777,10777,0,5.470206260681152,polarity,dnn_256,xspells,CountVectorizer
10778,10778,0,7.174055576324463,polarity,dnn_256,xspells,CountVectorizer
10779,10779,0,7.161829948425293,polarity,dnn_256,xspells,CountVectorizer
10780,10780,0,5.934621334075928,polarity,dnn_256,xspells,CountVectorizer
10781,10781,0,5.717234611511231,polarity,dnn_256,xspells,CountVectorizer
10782,10782,0,6.009968280792236,polarity,dnn_256,xspells,CountVectorizer
10783,10783,0,7.548631191253662,polarity,dnn_256,xspells,CountVectorizer
10784,10784,0,5.905033588409424,polarity,dnn_256,xspells,CountVectorizer
10785,10785,0,5.599979400634766,polarity,dnn_256,xspells,CountVectorizer
10786,10786,0,5.9972825050354,polarity,dnn_256,xspells,CountVectorizer
10787,10787,0,5.129560947418213,polarity,dnn_256,xspells,CountVectorizer
10788,10788,0,7.095677852630615,polarity,dnn_256,xspells,CountVectorizer
10789,10789,0,4.875029563903809,polarity,dnn_256,xspells,CountVectorizer
10790,10790,0,5.837881088256836,polarity,dnn_256,xspells,CountVectorizer
10791,10791,0,7.8369221687316895,polarity,dnn_256,xspells,CountVectorizer
10792,10792,0,6.076795101165772,polarity,dnn_256,xspells,CountVectorizer
10793,10793,0,6.309756755828857,polarity,dnn_256,xspells,CountVectorizer
10794,10794,0,7.400576591491699,polarity,dnn_256,xspells,CountVectorizer
10795,10795,0,7.511431694030762,polarity,dnn_256,xspells,CountVectorizer
10796,10796,0,5.125189781188965,polarity,dnn_256,xspells,CountVectorizer
10797,10797,0,7.032629489898682,polarity,dnn_256,xspells,CountVectorizer
10798,10798,0,5.725562572479248,polarity,dnn_256,xspells,CountVectorizer
10799,10799,0,5.788510799407959,polarity,dnn_256,xspells,CountVectorizer
10800,10800,0,7.803163528442383,polarity,dnn_256,xspells,CountVectorizer
10801,10801,0,6.458114147186279,polarity,dnn_256,xspells,CountVectorizer
10802,10802,0,6.114202499389648,polarity,dnn_256,xspells,CountVectorizer
10803,10803,0,5.052114963531494,polarity,dnn_256,xspells,CountVectorizer
10804,10804,0,6.631002902984619,polarity,dnn_256,xspells,CountVectorizer
10805,10805,0,5.254967212677002,polarity,dnn_256,xspells,CountVectorizer
10806,10806,0,6.994558334350586,polarity,dnn_256,xspells,CountVectorizer
10807,10807,0,4.98986291885376,polarity,dnn_256,xspells,CountVectorizer
10808,10808,0,5.428104400634766,polarity,dnn_256,xspells,CountVectorizer
10809,10809,0,7.14414119720459,polarity,dnn_256,xspells,CountVectorizer
10810,10810,0,6.537987232208252,polarity,dnn_256,xspells,CountVectorizer
10811,10811,0,7.012988567352295,polarity,dnn_256,xspells,CountVectorizer
10812,10812,0,5.8996686935424805,polarity,dnn_256,xspells,CountVectorizer
10813,10813,0,5.10162353515625,polarity,dnn_256,xspells,CountVectorizer
10814,10814,0,7.039622783660889,polarity,dnn_256,xspells,CountVectorizer
10815,10815,0,4.916751384735107,polarity,dnn_256,xspells,CountVectorizer
10816,10816,0,5.052114963531494,polarity,dnn_256,xspells,CountVectorizer
